post_url,post_text,posted_at,likes,total_comments,pct_tech_comments,pct_engineer_comments,pct_founder_comments,pct_hr_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,risk_level,risk_class,risk_score,risk_reasons,risk_level_full,risk_class_full,risk_score_full,risk_reasons_full,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/coinbase_its-time-to-trade-anything-anytime-anywhere-activity-7405701836785221632-N2xr,"It’s time to trade anything, anytime, anywhere.",2025-12-13 21:15:09,283,5.0,0.2,0.2,0.0,0.0,0.4,0.0,0.2,0.4,0.6,High,Harmful,1.5,toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5
https://www.linkedin.com/posts/coinbase_staking-etfs-are-here-in-the-us-investors-activity-7405034459252695040-TrZH,"Staking ETFs are here in the U.S. Investors can now get exposure to crypto, including staking rewards, through an investment vehicle they're familiar with. As the largest institutional ETH staking provider, we’re excited to continue working with issuers to help make crypto more accessible. Read more here: https://lnkd.in/eur34XfV",2025-12-12 01:03:13,129,6.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.8333333333333334,Medium,Harmless,1.0,mixed/neutral,Low,Helpful,0.0,supportive signal,0.14285714285714285,0.0,0.0,0.14285714285714285,0.7142857142857143
https://www.linkedin.com/posts/wes-griffith-99644425_proud-moment-for-coinbase-and-our-customers-activity-7401651442505486337-x5KY,"Proud moment for Coinbase and our customers. Coinbase is now the first and only crypto exchange accredited by the Better Business Bureau. Why this matters: -BBB accreditation signals that a company meets high standards for responsiveness, transparency, and integrity. -A+ rating is one of the clearest indicators of a reliable, customer-focused business. How we got here: -This milestone reflects a multi-year effort -Our team has resolved thousands of BBB cases -Raising our rating from an F to A+ and meeting the full criteria for accreditation. -We now outperform several of the most recognizable names in finance and crypto. Another example of where we are striving to provide the most trusted and valued added support experiences for our customers.",2025-12-02 20:23:30,201,11.0,0.36363636363636365,0.0,0.5454545454545454,0.0,0.2727272727272727,0.25,0.0,0.2727272727272727,0.7272727272727273,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,0.2727272727272727,0.25,0.0,0.2727272727272727,0.7272727272727273
https://www.linkedin.com/posts/coinbase_wonder-whats-inside-activity-7401409772257714176-PKbi,Wonder what's inside.,2025-12-02 01:00:01,333,13.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.0,0.46153846153846156,0.2,0.15384615384615385,0.46153846153846156,0.38461538461538464,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,critical_hostile>=25%,0.2608695652173913,0.125,0.08695652173913043,0.2608695652173913,0.21739130434782608
https://www.linkedin.com/posts/coinbase_instant-unstaking-is-rolling-out-now-in-the-activity-7401368127248318464-243B,"Instant unstaking is rolling out now in the US. Earn up to 15% APY in rewards on your crypto, and unstake instantly at anytime. Immediate liquidity, whenever you need it. Only on Coinbase. Start staking: https://lnkd.in/eVBPpY4U",2025-12-01 22:14:32,247,8.0,0.25,0.0,0.125,0.0,0.25,0.5,0.125,0.25,0.625,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%,0.16666666666666666,0.2,0.08333333333333333,0.16666666666666666,0.4166666666666667
https://www.linkedin.com/posts/coinbase_a-new-era-of-coinbase-begins-tune-in-to-activity-7396633051017035776-W_Wt,A new era of Coinbase begins. Tune in to the System Update livestream on December 17 at 2pm PST.,2025-11-18 20:39:02,253,6.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.6666666666666666,0.5,0.5,0.5,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.3,0.4,0.3,0.3,0.3
https://www.linkedin.com/posts/coinbase_a-new-era-of-coinbase-is-beginning-december-activity-7402021011954536448-HgOy,"A new era of Coinbase is beginning. December 17, 2PM PT, live on 𝕏 and YouTube. Set a reminder so you get a notification when we go live: https://lnkd.in/ed43pcxp",2025-12-03 17:28:52,334,10.0,0.5,0.2,0.1,0.0,0.1,0.2,0.1,0.1,0.9,High,Harmful,1.5,neg_tech>=20%,Low,Helpful,0.0,supportive signal,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.75
https://www.linkedin.com/posts/coinbase_mark-your-calendars-were-going-live-next-activity-7396564230071746560-J_w_,"Mark your calendars. We're going live next month with the Coinbase System Update, where Brian Armstrong and Coinbase leaders will unveil our 2026 product strategy and introduce the next chapter for the company. See you December 17 at 2PM PST, live on X and YouTube. Learn more and add it to your calendar: coinbase.com/events",2025-11-18 16:05:33,451,14.0,0.21428571428571427,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.8571428571428571,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.8
https://www.linkedin.com/posts/coinbase_were-doubling-down-on-solana-coinbase-activity-7397621929089585152-bzY5,"We’re doubling down on Solana. Coinbase has entered into an agreement to acquire Vector by Tensor, an onchain trading platform built on Solana. Vector’s platform will be integrated into our existing trading platform to give users broader access to onchain markets – starting with a better Solana experience. Learn more: https://lnkd.in/ejMKPuTg",2025-11-21 14:08:29,629,29.0,0.20689655172413793,0.0,0.3448275862068966,0.0,0.1724137931034483,0.16666666666666666,0.10344827586206896,0.13793103448275862,0.8275862068965517,Medium,Harmless,1.0,mixed/neutral,Low,Helpful,0.0,supportive signal,0.14705882352941177,0.14285714285714285,0.08823529411764706,0.11764705882352941,0.7058823529411765
https://www.linkedin.com/posts/coinbase_eth-backed-loans-are-here-you-can-borrow-activity-7397372147762925570-4a8A,"ETH-backed loans are here. ⁣ You can borrow USDC against your Ethereum, unlocking liquidity without selling. ⁣ Available now in the U.S. (ex. NY). More assets coming soon, including loans against staked ETH (cbETH). ⁣ Learn more: https://lnkd.in/e2x6F-q8",2025-11-20 21:35:56,294,8.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.875,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0,0.0,0.0,0.0,0.4375
https://www.linkedin.com/posts/coinbase_were-in-dc-handing-out-clari-tea-this-isn-activity-7386843361967644673-gP2p,"We’re in DC handing out Clari-Tea. This isn’t a stunt, it’s a mission. Crypto voted for clarity, and it’s time for the Senate to act. Tell your Senator why this matters to you and to vote yes on the CLARITY Act! Ask your Senator to vote YES. Crypto is counting on you: https://lnkd.in/eqvtFHMN",2025-10-22 21:18:18,245,5.0,0.6,0.0,0.2,0.0,0.4,0.6666666666666666,0.0,0.4,0.4,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,0.2857142857142857,0.6666666666666666,0.0,0.2857142857142857,0.2857142857142857
https://www.linkedin.com/posts/coinbase_you-could-line-up-for-hours-to-buy-gold-activity-7384687479167016962-8BnF,"You could line up for hours to buy gold. Or you could buy the best performing asset of the decade, on your phone, from your couch. Up to you. Despite market chop and shifting narratives, institutions keep leaning bullish. Our latest survey shows over 60% expect BTC to break $130k in the coming months. For more insights, check out Charting Crypto: Navigating Uncertainty from Coinbase Institutional and Glassnode: https://lnkd.in/gr-gAGCq",2025-10-16 22:31:35,202,12.0,0.25,0.0,0.25,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.6666666666666666,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,0.3076923076923077,0.6666666666666666,0.07692307692307693,0.3076923076923077,0.6153846153846154
https://www.linkedin.com/posts/aneriamin_im-hiring-looking-for-another-all-star-activity-7388942232491495425-x2Yf,"I'm hiring! Looking for another all-star Product Manager to join my incredible team at Coinbase. We're building Base app, one of the most ambitious consumer products in crypto, at the intersection of social, trading, and community. You'll do meaningful work with a championship team. We move fast, take extreme ownership, and care deeply about what we’re building. If you're someone who works hard, has shipped products at scale, and wants to help shape a new and impactful product from the ground up, this is it. If you're interested, apply directly from link in comments. If we've worked closely before, send me a note.",2025-10-28 15:19:56,642,32.0,0.34375,0.03125,0.1875,0.0,0.125,0.0,0.0625,0.09375,0.84375,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.07272727272727272,0.0,0.03636363636363636,0.05454545454545454,0.4909090909090909
https://www.linkedin.com/posts/coinbase_work-from-anywhere-gather-when-it-counts-activity-7381746736035430400-mW_J,Work from anywhere. Gather when it counts. Welcome to our New York Hub.,2025-10-08 19:46:08,2292,51.0,0.3333333333333333,0.0784313725490196,0.19607843137254902,0.058823529411764705,0.1568627450980392,0.17647058823529413,0.0784313725490196,0.13725490196078433,0.8431372549019608,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.14035087719298245,0.15,0.07017543859649122,0.12280701754385964,0.7543859649122807
https://www.linkedin.com/posts/coinbase_we-heard-the-feedback-we-fixed-the-pain-activity-7393752883957026816-wxnf,"We heard the feedback. We fixed the pain points. Account reviews are now self-serve - faster, simpler, better.",2025-11-10 21:54:16,183,9.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.7777777777777778,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.7,1.0,0.7,0.7,0.2
https://www.linkedin.com/posts/coinbase_token-launches-just-got-a-whole-lot-better-activity-7393652124615745536-jTPi,"Token launches just got a whole lot better. → Early access to your favorite tokens → Real supporters are prioritized → Sustainable token distribution → US users can finally join Now possible with token sales on Coinbase. Oh, one more thing: the Monad Foundation sale starts on November 17. Learn more here: https://lnkd.in/eYkYSp2H Not investment advice or a recommendation to purchase a particular digital asset.",2025-11-10 15:13:53,300,17.0,0.17647058823529413,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.9411764705882353,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.047619047619047616,0.0,0.0,0.047619047619047616,0.7619047619047619
https://www.linkedin.com/posts/coinbase_were-bringing-coinbase-onchain-some-activity-7392593354993119232-OO4Y,We're bringing Coinbase onchain. Some call it innovation. We call it the DeFi mullet.,2025-11-07 17:06:43,313,13.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.38461538461538464,0.25,0.15384615384615385,0.3076923076923077,0.6153846153846154,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%,0.2777777777777778,0.2,0.1111111111111111,0.2222222222222222,0.4444444444444444
https://www.linkedin.com/posts/coinbase_lets-build-proud-to-be-partnering-with-activity-7391474376652529666-dvH9,"Let's build. Proud to be partnering with R[3]sidency to back the next generation of venture-scale founders. Along with Fabric Ventures, Base, Animoca Brands & Founders Factory we're aiming to support UK-based web3 startups, helping them scale to venture level. Apply by Nov 22: https://r3sidency.xyz",2025-11-04 15:00:18,186,8.0,0.125,0.0,0.25,0.0,0.375,1.0,0.125,0.375,0.625,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,0.3,1.0,0.1,0.3,0.5
https://www.linkedin.com/posts/coinbase_weve-been-building-stay-tuned-activity-7389807268495720448-h4_v,We’ve been building. Stay tuned.,2025-10-31 00:35:48,284,10.0,0.4,0.1,0.3,0.0,0.4,0.5,0.2,0.4,0.6,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.3076923076923077,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.46153846153846156
https://www.linkedin.com/posts/coinbase_the-internet-moves-fast-now-money-can-too-activity-7389339425111134208-F8cg,"The internet moves fast, now money can too. Instant payments to anyone with just a phone number, email, wallet address, ENS or pay link. No limits. No fees. No borders.",2025-10-29 17:36:46,279,23.0,0.34782608695652173,0.08695652173913043,0.21739130434782608,0.0,0.2608695652173913,0.375,0.0,0.2608695652173913,0.7391304347826086,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,0.25,0.375,0.0,0.25,0.7083333333333334
https://www.linkedin.com/posts/coinbase_crypto-needs-clarity-america-voted-for-activity-7388613884644864000-w6Ah,"Crypto needs clarity. America voted for it, now it’s time for the Senate to act. We went to D.C. last week to remind Capitol Hill that crypto voters are watching closely.",2025-10-27 17:33:43,298,14.0,0.35714285714285715,0.0,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.4,0.07142857142857142,0.35714285714285715,0.6428571428571429,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;critical_hostile>=25%,0.2631578947368421,0.4,0.05263157894736842,0.2631578947368421,0.47368421052631576
https://www.linkedin.com/posts/coinbase_cashback-categories-miles-mid-we-went-activity-7386781729564512256-SCeU,Cashback. Categories. Miles. Mid. We went with something better. Turn everything you buy into Bitcoin. The waitlist is over. Now open for everyone in the US to apply. Apply now → coinbase.com/creditcard,2025-10-22 17:13:24,509,15.0,0.3333333333333333,0.06666666666666667,0.2,0.0,0.26666666666666666,0.0,0.0,0.26666666666666666,0.6666666666666666,High,Harmful,1.5,critical_hostile>=25%,Low,Helpful,0.0,supportive signal,0.14285714285714285,0.0,0.0,0.14285714285714285,0.35714285714285715
https://www.linkedin.com/posts/coinbase_canadians-pay-billions-in-bank-fees-every-activity-7386466387067764736-gz8D,Canadians pay billions in bank fees every year. It’s time to update the system.,2025-10-21 20:20:20,169,8.0,0.5,0.0,0.375,0.0,0.625,0.75,0.25,0.625,0.375,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,0.45454545454545453,0.6,0.18181818181818182,0.45454545454545453,0.2727272727272727
https://www.linkedin.com/posts/coinbase_1-btc-a-year-is-a-six-figure-salary-activity-7366833254471016449-0nBG,1 BTC a year is a six figure salary.,2025-08-28 16:05:17,650,24.0,0.2916666666666667,0.041666666666666664,0.2916666666666667,0.08333333333333333,0.25,0.2857142857142857,0.08333333333333333,0.20833333333333334,0.6666666666666666,High,Harmful,1.5,neg_tech>=20%,High,Harmful,1.5,neg_tech>=20%,0.1875,0.2,0.0625,0.15625,0.5
https://www.linkedin.com/posts/coinbase_calling-all-interns-were-now-accepting-activity-7385012753075314688-jF3x,"Calling all interns. We’re now accepting applications for 2026. We're looking for the next generation of builders from around the world to help make history, not slides. As a Cryptern, you will: • Build real-world systems across blockchain, GenAI, and financial technology. • Ship code and deliver insights that directly impact our global users. • Drive efficiency and overcome challenges to keep Coinbase running smoothly. Apply now: https://lnkd.in/evfzDBrp",2025-10-17 20:04:07,503,25.0,0.32,0.0,0.12,0.08,0.24,0.25,0.04,0.2,0.72,High,Harmful,1.5,neg_tech>=20%,Medium,Harmless,1.0,mixed/neutral,0.1875,0.18181818181818182,0.03125,0.15625,0.5625
https://www.linkedin.com/posts/emiliechoi_weve-gone-from-reading-the-internet-to-ugcPost-7394946320345649152-QDGy,"We've gone from reading the internet, to writing it - and now it's time to own it. Tokenization gives people real skin in the game, aligning incentives between creators, users, and platforms. Working on bringing that ownership to life is a big focus for us at Coinbase. I shared more about this, and how crypto is shaping the next era of financial systems, in my conversation with @reidhoffman on Masters of Scale.",2025-11-14 19:27:04,397,6.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0,0.0,0.0,0.0,1.0
https://www.linkedin.com/posts/coinbase_making-big-things-on-big-buildings-in-nyc-activity-7382429809055789056-oTac,Making big things on big buildings in NYC with Figma.,2025-10-10 17:00:25,256,4.0,0.5,0.0,0.5,0.0,0.75,1.0,0.25,0.75,0.25,High,Harmful,1.5,neg_tech>=20%;toxic/burnout>=15%;negative>=30%;critical_hostile>=25%,High,Harmful,1.5,neg_tech>=20%;negative>=30%;critical_hostile>=25%,0.42857142857142855,0.4,0.14285714285714285,0.42857142857142855,0.14285714285714285
https://www.linkedin.com/posts/coinbase_valorantchampions-activity-7382149248408133634-2meN,What a week in Paris. Big thanks to Riot Games for bringing the community together on the global stage. Until we spawn again. #VALORANTChampions,2025-10-09 22:25:34,230,9.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0,0.0,0.0,0.0,1.0
https://www.linkedin.com/posts/coinbase_soccer-runs-on-passion-crypto-runs-on-conviction-activity-7381658929350737920-XEyp,"Soccer runs on passion. Crypto runs on conviction. Turns out, they sound the same when 80K people are cheering. To kick off our 4th season with Borussia Dortmund, we gave 3 diehard fans and Coinbase users a matchday they'll never forget. Because real partnerships live in moments like this.",2025-10-08 13:57:13,310,16.0,0.25,0.0,0.375,0.125,0.0625,0.0,0.0,0.0625,0.8125,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.058823529411764705,0.0,0.0,0.058823529411764705,0.7647058823529411
https://www.linkedin.com/posts/coinbase_most-canadians-visit-their-bank-branch-15-activity-7381357964206694400-k7De,Most Canadians visit their bank branch 15 times per year. That’s 15 times too many. It’s time to update the system.,2025-10-07 18:01:17,253,7.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.8571428571428571,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0,0.0,0.0,0.0,0.5454545454545454
https://www.linkedin.com/posts/coinbase_build-cool-things-faster-weve-open-sourced-activity-7379939743318450176-wCfL,"Build cool things faster. We’ve open-sourced the Coinbase Design System. It's grown with us for years, and now it's yours. Explore here: cds.coinbase.com",2025-10-03 20:05:47,551,15.0,0.4,0.0,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0.8666666666666667,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.10526315789473684,0.0,0.0,0.10526315789473684,0.6842105263157895
